Adresse;StimmArt;Bezirk;Bezirksname;WBezArt;Wahlbezirk;Briefwahlbezirk;AghWkr;BunWkr;OstWest;Datum;Zeit;WberIns;WberA1;WberA1p;WberA2;WberA2p;WberA3;WberA3p;Waehler;Waehlerp;Wahlsch;Wahlschp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p;P43;P43p;P44;P44p;P45;P45p;P46;P46p;P47;P47p;P48;P48p;P49;P49p;P50;P50p;P51;P51p;P52;P52p;P53;P53p;P54;P54p;P55;P55p;P56;P56p;P57;P57p;P58;P58p;P59;P59p;P60;P60p;aufn
09W229;2;09;Treptow-Köpenick;W;229;092R;02;84;O;23.02.12;19:11:12;815;585;71,8;230;28,2;0;0,0;224;27,5;0;0,0;222;99,1;2;0,9;31;14,0;27;12,2;31;14,0;48;21,6;43;19,4;6;2,7;10;4,5;7;3,2;0;0,0;1;0,5;1;0,5;0;0,0;0;0,0;2;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,8;0;0,0;0;0,0;0;0,0;2;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,4;1;0,5;0;0,0;5;2,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W230;2;09;Treptow-Köpenick;W;230;092P;02;84;O;23.02.12;19:56:47;860;659;76,6;201;23,4;0;0,0;339;39,4;0;0,0;335;99,1;3;0,9;48;14,3;48;14,3;71;21,2;68;20,3;39;11,6;12;3,6;12;3,6;12;3,6;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,6;0;0,0;1;0,3;0;0,0;3;0,9;1;0,3;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;1;0,3;0;0,0;2;0,6;1;0,3;1;0,3;6;1,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W231;2;09;Treptow-Köpenick;W;231;092Q;02;84;O;23.02.12;20:12:26;764;547;71,6;217;28,4;0;0,0;264;34,6;0;0,0;260;98,5;4;1,5;57;21,9;36;13,8;42;16,2;45;17,3;41;15,8;9;3,5;2;0,8;8;3,1;0;0,0;3;1,2;0;0,0;0;0,0;0;0,0;1;0,4;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,2;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;4;1,5;1;0,4;0;0,0;1;0,4;0;0,0;1;0,4;3;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W232;2;09;Treptow-Köpenick;W;232;092Q;02;84;O;23.02.12;20:06:05;1015;780;76,8;235;23,2;0;0,0;343;33,8;0;0,0;340;99,4;2;0,6;58;17,1;60;17,6;18;5,3;61;17,9;78;22,9;6;1,8;7;2,1;20;5,9;4;1,2;1;0,3;2;0,6;2;0,6;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;5;1,5;0;0,0;0;0,0;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;6;1,8;0;0,0;0;0,0;1;0,3;1;0,3;2;0,6;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W233;2;09;Treptow-Köpenick;W;233;092P;02;84;O;23.02.12;19:27:36;1046;797;76,2;249;23,8;0;0,0;341;32,6;0;0,0;338;99,1;3;0,9;59;17,5;58;17,2;50;14,8;46;13,6;58;17,2;13;3,8;8;2,4;14;4,1;4;1,2;0;0,0;1;0,3;2;0,6;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;4;1,2;0;0,0;0;0,0;1;0,3;4;1,2;0;0,0;1;0,3;2;0,6;2;0,6;6;1,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W234;2;09;Treptow-Köpenick;W;234;092N;02;84;O;23.02.12;18:58:04;1035;667;64,4;368;35,6;0;0,0;256;24,7;0;0,0;253;99,2;2;0,8;42;16,6;49;19,4;37;14,6;42;16,6;43;17,0;9;3,6;9;3,6;7;2,8;1;0,4;0;0,0;1;0,4;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;1;0,4;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;2;0,8;0;0,0;0;0,0;1;0,4;1;0,4;0;0,0;1;0,4;0;0,0;0;0,0;4;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W235;2;09;Treptow-Köpenick;W;235;092J;02;84;O;23.02.12;19:37:50;899;706;78,5;193;21,5;0;0,0;352;39,2;0;0,0;350;99,4;2;0,6;56;16,0;56;16,0;65;18,6;65;18,6;53;15,1;9;2,6;9;2,6;13;3,7;4;1,1;1;0,3;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;3;0,9;1;0,3;0;0,0;0;0,0;2;0,6;0;0,0;1;0,3;1;0,3;0;0,0;6;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W236;2;09;Treptow-Köpenick;W;236;092J;02;84;O;23.02.12;19:54:53;927;713;76,9;214;23,1;0;0,0;713;76,9;0;0,0;298;98,7;4;1,3;53;17,8;56;18,8;30;10,1;57;19,1;50;16,8;12;4,0;8;2,7;13;4,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,0;1;0,3;0;0,0;0;0,0;4;1,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;3;1,0;3;1,0;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W237;2;09;Treptow-Köpenick;W;237;092K;02;84;O;23.02.12;19:53:46;856;589;68,8;267;31,2;0;0,0;320;37,4;0;0,0;319;99,4;2;0,6;71;22,3;58;18,2;35;11,0;58;18,2;47;14,7;5;1,6;10;3,1;8;2,5;1;0,3;1;0,3;0;0,0;2;0,6;0;0,0;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;2,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,3;0;0,0;0;0,0;2;0,6;0;0,0;2;0,6;6;1,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W238;2;09;Treptow-Köpenick;W;238;092K;02;84;O;23.02.12;19:17:21;973;784;80,6;189;19,4;0;0,0;328;33,7;0;0,0;324;99,1;3;0,9;77;23,8;74;22,8;27;8,3;45;13,9;67;20,7;8;2,5;6;1,9;9;2,8;1;0,3;0;0,0;1;0,3;1;0,3;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W239;2;09;Treptow-Köpenick;W;239;092L;02;84;O;23.02.12;22:27:23;906;551;60,8;355;39,2;0;0,0;390;43,0;0;0,0;386;99,2;3;0,8;80;20,7;123;31,9;46;11,9;44;11,4;62;16,1;7;1,8;5;1,3;8;2,1;1;0,3;2;0,5;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W240;2;09;Treptow-Köpenick;W;240;092L;02;84;O;23.02.12;20:14:56;784;584;74,5;200;25,5;0;0,0;274;34,9;0;0,0;271;98,9;3;1,1;45;16,6;60;22,1;7;2,6;65;24,0;57;21,0;4;1,5;1;0,4;8;3,0;1;0,4;0;0,0;3;1,1;0;0,0;0;0,0;4;1,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,7;0;0,0;0;0,0;0;0,0;11;4,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09W241;2;09;Treptow-Köpenick;W;241;092M;02;84;O;23.02.12;20:47:27;1036;736;71,0;300;29,0;0;0,0;359;34,7;0;0,0;354;98,9;4;1,1;57;16,1;92;26,0;41;11,6;64;18,1;56;15,8;10;2,8;7;2,0;7;2,0;2;0,6;1;0,3;0;0,0;2;0,6;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;1;0,3;2;0,6;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2A;2;09;Treptow-Köpenick;B;2A;092A;02;84;O;23.02.12;20:38:45;0;0;0,0;0;0,0;0;0,0;565;0,0;565;100,0;563;99,5;3;0,5;135;24,0;176;31,3;68;12,1;81;14,4;40;7,1;15;2,7;7;1,2;11;2,0;2;0,4;7;1,2;0;0,0;1;0,2;2;0,4;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;4;0,7;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;2;0,4;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2B;2;09;Treptow-Köpenick;B;2B;092B;02;84;O;23.02.12;20:09:20;0;0;0,0;0;0,0;0;0,0;395;0,0;395;100,0;392;99,2;3;0,8;116;29,6;98;25,0;8;2,0;67;17,1;60;15,3;11;2,8;4;1,0;11;2,8;0;0,0;1;0,3;1;0,3;3;0,8;0;0,0;3;0,8;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,5;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2C;2;09;Treptow-Köpenick;B;2C;092C;02;84;O;23.02.12;22:28:44;0;0;0,0;0;0,0;0;0,0;480;0,0;480;100,0;474;99,6;2;0,4;122;25,7;175;36,9;35;7,4;40;8,4;45;9,5;26;5,5;4;0,8;8;1,7;0;0,0;5;1,1;0;0,0;2;0,4;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;3;0,6;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;3;0,6;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2D;2;09;Treptow-Köpenick;B;2D;092D;02;84;O;23.02.12;20:15:29;0;0;0,0;0;0,0;0;0,0;326;0,0;326;100,0;324;99,1;3;0,9;87;26,9;68;21,0;26;8,0;62;19,1;37;11,4;10;3,1;6;1,9;11;3,4;2;0,6;0;0,0;0;0,0;1;0,3;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;3;0,9;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,6;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2E;2;09;Treptow-Köpenick;B;2E;092E;02;84;O;23.02.12;22:29:02;0;0;0,0;0;0,0;0;0,0;581;0,0;581;100,0;573;99,7;2;0,3;128;22,3;129;22,5;68;11,9;90;15,7;56;9,8;26;4,5;12;2,1;25;4,4;2;0,3;5;0,9;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;3;0,5;1;0,2;0;0,0;0;0,0;4;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,5;1;0,2;0;0,0;5;0,9;2;0,3;2;0,3;7;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2F;2;09;Treptow-Köpenick;B;2F;092F;02;84;O;23.02.12;22:29:09;0;0;0,0;0;0,0;0;0,0;456;0,0;456;100,0;453;99,8;1;0,2;129;28,5;98;21,6;51;11,3;65;14,3;48;10,6;24;5,3;5;1,1;15;3,3;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;3;0,7;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;2;0,4;1;0,2;1;0,2;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2G;2;09;Treptow-Köpenick;B;2G;092G;02;84;O;23.02.12;20:25:26;0;0;0,0;0;0,0;0;0,0;394;0,0;394;100,0;391;99,2;3;0,8;90;23,0;83;21,2;47;12,0;74;18,9;36;9,2;15;3,8;10;2,6;13;3,3;2;0,5;3;0,8;0;0,0;2;0,5;1;0,3;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;3;0,8;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;2;0,5;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2H;2;09;Treptow-Köpenick;B;2H;092H;02;84;O;23.02.12;20:39:13;0;0;0,0;0;0,0;0;0,0;607;0,0;607;100,0;600;99,7;2;0,3;109;18,2;197;32,8;79;13,2;69;11,5;53;8,8;30;5,0;11;1,8;14;2,3;3;0,5;1;0,2;1;0,2;3;0,5;0;0,0;3;0,5;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,3;2;0,3;0;0,0;0;0,0;5;0,8;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;2;0,3;2;0,3;0;0,0;2;0,3;3;0,5;4;0,7;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2I;2;09;Treptow-Köpenick;B;2I;092I;02;84;O;23.02.12;21:22:53;0;0;0,0;0;0,0;0;0,0;563;0,0;563;100,0;549;100,0;0;0,0;139;25,3;149;27,1;52;9,5;80;14,6;59;10,7;13;2,4;4;0,7;16;2,9;0;0,0;5;0,9;1;0,2;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;5;0,9;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;10;1,8;2;0,4;0;0,0;2;0,4;0;0,0;1;0,2;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2J;2;09;Treptow-Köpenick;B;2J;092J;02;84;O;23.02.12;20:18:46;0;0;0,0;0;0,0;0;0,0;356;0,0;356;100,0;354;99,4;2;0,6;61;17,2;78;22,0;59;16,7;52;14,7;43;12,1;13;3,7;5;1,4;14;4,0;2;0,6;1;0,3;1;0,3;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,6;2;0,6;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;3;0,8;0;0,0;0;0,0;2;0,6;0;0,0;2;0,6;7;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2K;2;09;Treptow-Köpenick;B;2K;092K;02;84;O;23.02.12;22:30:45;0;0;0,0;0;0,0;0;0,0;400;0,0;400;100,0;397;99,3;3;0,8;101;25,4;93;23,4;46;11,6;51;12,8;42;10,6;17;4,3;6;1,5;16;4,0;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;1;0,3;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;4;1,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;11;2,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2L;2;09;Treptow-Köpenick;B;2L;092L;02;84;O;23.02.12;20:38:57;0;0;0,0;0;0,0;0;0,0;511;0,0;511;100,0;503;98,4;8;1,6;124;24,7;147;29,2;41;8,2;99;19,7;48;9,5;10;2,0;6;1,2;8;1,6;1;0,2;1;0,2;0;0,0;1;0,2;0;0,0;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,8;2;0,4;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2M;2;09;Treptow-Köpenick;B;2M;092M;02;84;O;23.02.12;20:13:00;0;0;0,0;0;0,0;0;0,0;273;0,0;273;100,0;273;100,0;0;0,0;52;19,0;55;20,1;30;11,0;74;27,1;24;8,8;7;2,6;5;1,8;7;2,6;0;0,0;0;0,0;2;0,7;1;0,4;0;0,0;4;1,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,5;0;0,0;0;0,0;0;0,0;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,1;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2N;2;09;Treptow-Köpenick;B;2N;092N;02;84;O;23.02.12;20:39:07;0;0;0,0;0;0,0;0;0,0;543;0,0;543;100,0;541;99,6;2;0,4;135;25,0;135;25,0;69;12,8;82;15,2;32;5,9;31;5,7;9;1,7;14;2,6;1;0,2;1;0,2;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;3;0,6;2;0,4;0;0,0;0;0,0;7;1,3;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;6;1,1;3;0,6;0;0,0;0;0,0;2;0,4;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2P;2;09;Treptow-Köpenick;B;2P;092P;02;84;O;23.02.12;20:18:26;0;0;0,0;0;0,0;0;0,0;375;0,0;375;100,0;373;99,5;2;0,5;76;20,4;62;16,6;67;18,0;81;21,7;19;5,1;19;5,1;14;3,8;16;4,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,5;3;0,8;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;2;0,5;1;0,3;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
09B2Q;2;09;Treptow-Köpenick;B;2Q;092Q;02;84;O;23.02.12;22:30:50;0;0;0,0;0;0,0;0;0,0;392;0,0;392;100,0;392;100,0;0;0,0;73;18,6;80;20,4;63;16,1;65;16,6;41;10,5;8;2,0;11;2,8;20;5,1;2;0,5;3;0,8;1;0,3;2;0,5;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;1;0,3;2;0,5;0;0,0;0;0,0;4;1,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;1;0,3;1;0,3;6;1,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
